Word1,Word2,Rhyme
overbuilding,shipbuilding,1
montrealers,trawlers,1
mazzeo,mazzeo,1
graco,acquitted,0
eckert,eckardt,1
enable,thivierge,0
delegate,mimics,0
grigg,sprigg,1
stapler,stapler,1
shipowners,faretlow,0
revuelta,waggling,0
world,swirled,1
tedmond,andoras,0
durbin,aral,0
fossey,glided,0
newish,sephardic,0
venturesome,kudlow,0
helpers,mohnke,0
joggers,loggers,1
porritt,zlobin,0
atencio,provencio,1
burgo,incessantly,0
legler,witzel,0
marched,timex,0
pittard,pittard,1
bubble,swiveled,0
magnesium,eddies,0
secessionist,pelton,0
landgren,landgren,1
kamler,gerold,0
hellman,melman,1
claflin,caspers,0
potomac,darted,0
falck,talc,1
helgren,mellgren,1
tithing,tithing,1
deferment,connivance,0
firenzas,lenses,1
decherd,equilibrium,0
diemert,masuda,0
assumed,angels,0
ramble,marjory,0
stanly,danley,1
hovels,hovels,1
vanroekel,trokel,1
hobbes,lobs,1
mauldin,gurgle,0
arb,zarb,1
functional,wiltsey,0
harrisburg,harrisburg,1
bermudas,bermudas,1
gibson,gibson,1
holzmann,holzmann,1
fortunate,crush,0
linear,plunged,0
romel,buckner,0
humanitarians,hetu,0
sandburg,philippoussis,0
horizontally,vacha,0
discourages,selkin,0
bruster,duster,1
wilks,silks,1
muscled,mainstreaming,0
spacewalking,iiams,0
frumkin,doodles,0
overallotments,allotments,1
bolkow,ruland,0
holstad,folsom,0
kirklin,scorer,0
bovin,westbound,0
housed,browsed,1
ice,hice,1
minutiae,roundy,0
sundstrom,recitals,0
puritanical,lettice,0
prescribed,aberle,0
showering,tonks,0
cripples,ineradicable,0
inputs,lamby,0
criminologists,spraggins,0
woodrum,racists,0
temblors,desman,0
harjo,preconception,0
wessels,vessels,1
willing,filling,1
nationalists,basilia,0
especial,bridged,0
jolting,revolting,1
pavlik,pavlik,1
rufo,checkerboarding,0
absorbed,reabsorbed,1
jordache,backlash,1
volkmar,volkmer,1
sickening,martus,0
pelzel,intermedics,0
harshly,injury,0
gunnells,tysinger,0
urging,bures,0
preventive,anthropocentric,0
mcgruder,sediment,0
laminar,addressable,0
quenching,entrenching,1
campbells,gambles,1
garabedian,classifiable,0
phosphorus,tripods,0
goldin,goldin,1
strengthened,pelham,0
adamcik,koberstein,0
timlin,gimlin,1
eudoxia,rafters,0
willful,willful,1
cuddle,kids,0
everlasting,outlasting,1
ansley,pings,0
worthen,greeson,0
spagna,osmond,0
matas,gaulke,0
leibman,kollasch,0
luckow,shindig,0
riederer,niederer,1
sedgley,edgley,1
lennard,varnished,0
galanter,varnes,0
mccorkell,branscum,0
marcil,marcille,1
fritzen,astoundingly,0
pectoral,pectoral,1
kleenex,enex,1
hurries,hurries,1
gubbins,schubel,0
wintershall,phelps,0
kojima,viatical,0
shelve,delve,1
colonia,corwin,0
conferencing,gantlet,0
olden,lindig,0
sawicz,arabia,0
ballew,mashalu,1
parriott,garriott,1
swiped,typed,1
swiveling,swiveling,1
seigler,seigler,1
scuffles,shuffles,1
duzan,christison,0
nationalist,chiapas,0
shias,tortillas,1
ringold,cheesier,0
wolohan,kliment,0
elgar,elger,1
derflinger,derflinger,1
whitham,precancerous,0
odonald,ronald,1
lyrically,rolfes,0
zhang,shellings,0
dematteo,hacking,0
mccreight,slate,1
dimly,jurisdictional,0
efferson,jefferson,1
stemper,stemper,1
thunderstorm,endless,0
tart,siphon,0
monnin,monnin,1
edin,ledin,1
harvin,marvin,1
oi,kientz,0
stygian,dorcas,0
mannella,odella,1
capek,knapik,1
wege,wege,1
hypothermia,abert,0
hildy,dildy,1
spellings,arriaga,0
stressors,ashish,0
discontinue,mefford,0
machineries,sceneries,1
exuding,biologics,0
drinkard,slinkard,1
greenmailer,unopened,0
rapley,rapley,1
crossett,legible,0
street,heiresses,0
harshman,frigates,0
dhows,scalzo,0
compas,pompous,1
millikan,even,0
burget,achievement,0
perkovic,pesek,0
nonprescription,inscription,1
annexes,metroplexes,1
uncertainty,basement,0
achorn,bacorn,1
edwardian,knave,0
woolford,fulford,1
legals,illegals,1
nonsurgical,vanderwoude,0
ferrigno,ferrigno,1
encircling,circling,1
prutzman,mutzman,1
rebels,housebroken,0
beldin,hamdun,0
parents,yitzhak,0
compagnie,schickler,0
leimert,diemert,1
kriesel,instrumentalists,0
weakest,weakest,1
wallgren,schoeppner,0
dewalt,ewalt,1
cheong,geisel,0
garbutt,supermarket,0
holguin,huddling,0
cygne,signa,1
perimeters,greenwalds,0
employments,humanity,0
wilberg,therien,0
lynott,callas,0
hamed,damned,1
nevada,premarket,0
mittelstaedt,restaurants,0
mcmanama,mcmanama,1
elger,elger,1
popko,kopko,1
gardeners,gardeners,1
haggerty,cinematographer,0
neonazis,tippet,0
shribman,biosis,0
kaunda,garrigus,0
earlene,earlene,1
rigsby,borger,0
homosporous,nickolson,0
pompey,boydston,0
kansas,cottage,0
monomers,hanmer,0
ios,mabley,0
bastin,awaken,0
rattler,dispersive,0
wentzel,bentzel,1
pushes,tushes,1
gumucio,gumucio,1
nathalie,philately,1
armenians,caraher,0
costs,officio,0
ranges,manges,1
refineries,steelcase,0
boldin,buffett,0
seifert,catchup,0
yasin,enemy,0
hardens,pardons,1
creditors,creditors,1
gaffney,symington,0
syrians,unprincipled,0
rohloff,entitling,0
badge,silverthorne,0
analysis,toshio,0
liege,steege,1
mauve,grachov,1
danforth,foolproof,0
welker,reichenberg,0
mccowin,cowin,1
clayman,distinctively,0
hoesly,osting,0
harrison,harrison,1
clabaugh,clabaugh,1
frerika,marketamerica,1
torumi,unwelcome,0
preferences,quizzing,0
secchia,secchia,1
throttling,bottling,1
pariagua,battling,0
grogg,pelagia,0
wringer,stinger,1
mangham,tetrahedral,0
retrospectively,effectively,1
fansler,picha,0
important,important,1
haggstrom,hagstrom,1
fingerpointing,tentative,0
nickless,quintal,0
merna,poison,0
gruel,reinig,0
smitty,whitty,1
coster,unlikely,0
accompanied,accompanied,1
interdependence,pickpockets,0
pavich,savitch,1
foyt,tara,0
loggers,packet,0
fiddled,amygdala,0
broshears,aumann,0
kempler,kyna,0
humphrey,stahlecker,0
higgens,lactose,0
bases,bases,1
kilometer,ardent,0
misleadingly,foolishly,0
entrekin,entrikin,1
chikos,unavoidable,0
overpayment,overpayment,1
magisterial,magisterial,1
matzen,heape,0
hochman,clairson,0
chameleon,deleon,0
spevak,noisy,0
devereaux,deveraux,1
devenney,devenney,1
plurals,alt,0
hurtig,brieant,0
gingham,bingham,1
rupert,bohan,0
preservers,preservers,1
landman,atonement,0
fluorocarbons,gainfully,0
shipbuilding,welby,0
lesions,explainable,0
walby,figurines,0
keratin,jumper,0
ponsolle,impulsively,0
strengthening,lengthening,1
adrea,burget,0
ganger,ebben,0
helman,helman,1
angry,angry,1
endothermic,endothermic,1
scampered,degrazia,0
unprincipled,mentoring,0
unregistered,marilynn,0
suttmeier,handicapping,0
orgill,felonious,0
hagemann,hagemann,1
poulson,pranger,0
yordy,varnell,0
schimpf,clements,0
misinterprets,biosis,0
cantlin,eichenberger,0
drooling,retooling,1
metrics,stockpiling,0
huckaby,densley,0
kepler,keppler,1
champion,tepperman,0
mcclenahan,lenahan,1
eusebio,toribio,1
roswell,dreyfuss,0
klemens,klemens,1
lattimer,curington,0
causal,suhud,0
flemington,longspurs,0
niebling,liebling,1
lerach,barrack,1
defrauding,marketamerica,0
suckered,schuchard,1
elpers,elpers,1
savely,kelder,0
kamal,allows,0
fleeces,calvi,0
pushed,dismal,0
chaudhry,audrey,1
chemists,emmis,1
reidenbach,starvation,0
kuether,huether,1
kuffner,arum,0
doxey,nuggets,0
important,unimportant,1
sistine,leamy,0
bachailian,birchler,0
urges,diegans,0
outposts,unofficially,0
meharg,dilg,0
consortia,conga,0
bogosian,boghosian,1
ulm,hulme,1
bouska,hruska,1
lave,gillham,0
hickson,sylvio,0
darin,darin,1
sprinkler,sprinkler,1
shankland,jollies,0
brandy,sprinkler,0
loguidice,delguidice,1
resourcefulness,writes,0
publicly,publicly,1
shielded,stowell,0
somersault,greenawalt,1
krawczyk,krawczyk,1
uranium,titanium,1
lamoreux,lamoreux,1
bootlegs,trickster,0
haranguing,ganging,1
primeval,primeval,1
sehorn,shehorn,1
pompa,pompa,1
strengths,raimondo,0
cherished,gouvea,0
kunsman,brunsman,1
donlin,syringes,0
sooter,synod,0
lamos,ramos,1
nethuva,helluva,1
ogburn,ogborn,1
norem,norem,1
examiner,vosler,0
suffuses,chooses,1
keasling,firearms,0
unfashionable,unfashionable,1
kiwi,rodarte,0
mehrtens,szabo,0
density,propensity,1
unserviceable,recitals,0
lincicome,catacomb,1
cutshall,fortunes,0
eigen,eigen,1
imbalances,imbalances,1
atlantis,yantis,1
sitzman,ritzman,1
guitarists,guitarists,1
calebs,characteristics,0
nunnery,sherak,0
glummer,glummer,1
aronson,aaronson,1
horrors,prejudged,0
flippen,bradycardia,0
ergonomically,residence,0
flagmen,energen,1
recently,decently,1
furuya,protectionist,0
consumed,myrtia,0
murial,bankruptcy,0
newish,seamster,0
schoneman,impediment,0
talamantes,cervantes,1
brodrick,counsels,0
laughlin,shurtz,0
candler,counteroffensives,0
modesta,refractors,0
gimbel,vandewalker,0
larivee,neoclassical,0
junek,tunic,1
pilger,elber,0
bundys,elting,0
grappling,mostar,0
graduate,compton,0
vandiver,vandiver,1
waxman,waxman,1
futral,idec,0
medusas,medusas,1
gruesome,twosome,1
draffen,dimry,0
unhealthy,stealthy,1
parka,patriarca,1
ukulele,resettable,0
lepisto,revuelta,0
coolio,coolio,1
halferty,mcafferty,1
beville,keville,1
live,uhlig,0
dolbow,dolbow,1
contestants,clarence,0
emmit,moret,0
rampley,pestered,0
grandis,grandis,1
evangelist,mcglothen,0
winton,bufkin,0
struggles,erdahl,0
bolson,olsen,1
raper,caper,1
koser,tozer,1
focuses,refocuses,1
purim,bumgarner,0
gainsboro,nuevo,0
calcomp,inacomp,1
sprigged,baldrige,0
cawthon,ricketts,0
grandsons,delcarlo,0
elting,belting,1
equipping,debes,0
candelario,gladis,0
briceno,briseno,1
ripplinger,norem,0
cappo,revising,0
porchia,torchia,1
dakotans,forties,0
fireproofing,sparsely,0
shauger,hauger,1
broadbent,disorient,1
imminence,hooper,0
simex,wittkopp,0
mewas,abductor,0
washburn,econometric,0
overturned,similar,0
heralds,geralds,1
sellner,hellner,1
lycoming,gloaming,1
denko,cossin,0
esmond,saccoccio,0
rumbling,rumbling,1
martinko,sedgewick,0
hine,divine,1
degrazia,cheapened,0
profoundly,tessmer,0
verno,paterno,1
regalia,preclinical,0
philipson,mouldings,0
calcutt,talcott,1
nemitz,curragh,0
vernier,efforts,0
collinson,rollinson,1
mangy,cuco,0
rebert,quadra,0
walcott,walcot,1
sentries,chemo,0
exteriors,mcwhinney,0
hinted,imprinted,1
industrious,fans,0
salant,talent,1
oelkers,volkers,1
dempster,kempster,1
talons,allens,1
racists,century,0
refinement,badness,0
political,intermedic,0
laughery,laughery,1
kolbe,kolbe,1
porco,fondren,0
mccabe,jackoby,1
redoubled,troubled,1
snobbish,scanlan,0
benefactors,enormous,0
quebeckers,artists,0
retailer,radman,0
gotham,teaspoons,0
stupar,stupar,1
overloaded,eichler,0
dionysian,kinda,0
hruska,caliph,0
nonpacifists,nonpacifists,1
boedeker,legrand,0
nicks,lewiston,0
greenwich,mladenic,1
boulier,rioting,0
levy,wollner,0
burrough,pero,1
fitzhenry,fraternity,0
mckissick,omni,0
linage,headhunter,0
obnoxious,wiessner,0
fido,dido,1
trotman,brotman,1
eisenhart,eisenhart,1
disarmed,pickpockets,0
chickening,thickening,1
trickery,erburu,0
cohered,editor,0
encounter,counter,1
hainsworth,nadia,0
hitoshi,mitsukoshi,1
rendleman,rendleman,1
forsberg,forsburg,1
prescribing,haymond,0
tongues,tongues,1
kowitz,krawitz,1
jackovich,jackovich,1
whitling,whittling,1
thorstad,goldner,0
ogburn,jaded,0
hoodwinked,trundled,0
nongovernment,cultures,0
entrekin,rackliffe,0
sillerman,climbs,0
housewarming,stachowicz,0
kistner,kistner,1
tierce,peirce,1
alps,ausimont,0
starters,starters,1
nitsa,interferon,0
hellerman,klamer,0
escue,escue,1
accurately,subscribers,0
justman,taiko,0
teeming,leeming,1
beeping,reaping,1
excusable,excusable,1
laing,laing,1
dumke,dumke,1
milligrams,lindo,0
hemmingsen,reist,0
shafer,gowens,0
purpose,raczka,0
rattled,embattled,1
mylan,ratledge,0
pomper,pomper,1
biddable,formidable,1
crasner,glazner,1
vike,lattanzio,0
lough,unsalable,0
regularly,irregularly,1
coincidence,nerco,0
hoban,obon,1
possehl,heros,0
grasmick,cytoplasmic,1
counsell,prowess,0
infotainment,castillo,0
schooners,sooners,1
sailer,salamon,0
givins,burnish,0
sergey,sergey,1
halgren,fluids,0
edper,jamshedpur,1
symington,elvie,0
winson,minson,1
distaste,preached,0
crassweller,teruya,0
bonesteel,parham,0
entity,heritable,0
follmer,schisler,0
stingy,orb,0
oversensitive,demore,0
welp,delp,1
hyacinthia,pritchett,0
phobia,ethnic,0
traweek,hainsworth,0
spectrometry,rising,0
tradable,tasters,0
canopy,linked,0
evarts,evarts,1
dornfeld,vidmar,0
prudent,clarity,0
midler,midler,1
blatchley,blatchley,1
kotlarz,cougars,0
infantrymen,infantrymen,1
murial,muriel,1
florafax,kickbacks,1
klauber,hauber,1
mantle,fermented,0
testers,mestas,1
forecasters,breitling,0
extrinsic,mathew,0
babbling,lessin,0
krenzer,clobbering,0
robins,woodrome,0
restful,dreyfus,0
myths,evildoer,0
zipf,awning,0
prowler,fowler,1
place,raffo,0
encephalopathy,wrongly,0
ambled,sobers,0
cranmer,hanmer,1
squarely,harke,0
bortner,talarico,0
fujikura,fujikura,1
message,message,1
darpa,consumerists,0
lemke,mcmillan,0
moening,andren,0
menoyo,otologies,0
hefty,pensyl,0
sensitive,curriculum,0
abuzz,hokenson,0
swimsuits,dover,0
kilbourne,undercurrents,0
bottling,monzingo,0
vegetarianism,bleiler,0
bristled,whistled,1
damage,krausz,0
lunging,plunging,1
landeck,icelandic,1
soliman,mikulich,0
davey,kanis,0
ackles,ackles,1
smoshing,colombians,0
silvia,sylvia,1
adelphi,adelphi,1
hirshman,circular,0
federle,willse,0
spotted,favinger,0
sobers,simons,0
invested,suggested,1
voted,indexer,0
midst,discharging,0
zarett,stanczyk,0
carbin,sayiid,0
lintner,nealson,0
tarpy,unheralded,0
montvale,changes,0
minority,authority,1
mathan,mathan,1
melisent,singleton,0
balbriggans,higgens,1
szczerba,withholds,0
dios,fairweather,0
leger,pledger,1
quebeckers,rolph,0
hubbard,ribka,0
herrlinger,forefinger,1
reents,scarier,0
eddies,niggard,0
charmers,sibson,0
doleful,platypus,0
dabbling,takach,0
stolper,stolper,1
couriers,vigorous,0
conveniences,sped,0
fatula,bakula,1
danjube,ficials,0
zarate,zarate,1
steamily,remaly,1
retrenched,wrenched,1
repr,tepper,1
remotest,elfie,0
astuteness,boatner,0
guinta,kesterson,0
celica,groomer,0
arba,dimmick,0
hynds,pond,0
entrepreneurship,dactyl,0
yokokohji,gehrke,0
damaged,huls,0
claypool,highschool,1
enlo,menlo,1
absentia,seasoned,0
splurged,diverged,1
halprin,weinmann,0
edel,medel,1
custis,hemmingson,0
republika,babes,0
portrayals,kinsey,0
mottola,aikens,0
spielvogel,breyfogle,1
legislatively,sumac,0
burgomasters,orval,0
ambience,angell,0
anal,flumes,0
carraher,delmarva,0
salzmann,lemercier,0
crismon,achilles,0
meriting,inheriting,1
submersion,diversion,1
provincial,provincial,1
voigts,deutz,1
recuperative,recuperative,1
baldus,hanshaw,0
hellraiser,hellraiser,1
dasher,bashor,1
incredibly,guineas,0
northeasterners,tortillas,0
desman,interprets,0
nunley,hunley,1
kilcoin,kilcoin,1
devolved,resolved,1
kopka,zollars,0
komaba,trackage,0
indistinct,interlinked,1
hodges,tetravalent,0
dospasos,silliest,0
coccia,cashdollar,0
sherard,carsey,0
sonat,cohost,0
allowable,wedig,0
spaeth,hogans,0
mosses,employing,0
morrisey,morrisey,1
intrudes,handier,0
breadbasket,breadbasket,1
metalworking,networking,1
chesley,hoses,0
berkley,laguardia,0
lagerstrom,lagerstrom,1
cottons,nesby,0
cratty,catty,1
shevtl,prindiville,1
actavas,bessemer,0
dotted,advisory,0
kimber,imber,1
salvadore,reputable,0
ravaging,kuras,0
polycarpic,edleman,0
saison,engebretsen,0
sadie,alias,0
gundrum,sevier,0
ponsolle,console,1
nickels,peschel,0
habitual,kempen,0
grissinger,biospherians,0
riches,niederer,0
difference,difference,1
searchers,nurtures,1
donham,bonham,1
mikulich,matulich,1
webers,columba,0
atomizer,atomizer,1
pietruszka,kassebaum,0
mclachlan,doshier,0
dorea,dorea,1
morrissey,regularly,0
brandau,brandau,1
trampling,trampling,1
wolcott,institutionally,0
hilliard,hilliard,1
woznick,kwasnik,1
cropley,cropley,1
schult,agates,0
multiplexer,gabrielsen,0
dicey,bafokeng,0
simard,spogli,0
gotcher,loflin,0
schoeffler,photofinisher,0
daft,haft,1
schuhmann,neuman,1
pinpoints,masson,0
espouses,blouses,1
tetravalent,repainting,0
endeavor,bicoastal,0
seethe,breathe,1
scudder,shudder,1
eslinger,eslinger,1
wesp,tributes,0
toliver,toliver,1
earth,worth,1
haffez,rollings,0
purtee,kook,0
xiang,vradenburg,0
mocha,earnings,0
pigan,riggen,1
coalitions,cessna,0
taxable,nontaxable,1
kiraly,odorant,0
sause,mottling,0
proximate,approximate,1
inhibiting,centum,0
constitutional,constructors,0
garrott,dudley,0
scuffed,contois,0
natter,popham,0
eisenberger,weisenberger,1
ulger,vulgar,1
blankenburg,minier,0
hannaman,yummies,0
antares,terese,1
giggles,hindered,0
neither,saturns,0
kaunda,kaunda,1
lifeboats,basing,0
countercharge,overcharge,1
tierno,tierno,1
kraeutler,kraeutler,1
bosko,phoenicians,0
pettet,sickest,0
calfee,alfie,1
steppenwolf,steppenwolf,1
readus,ingar,0
delbuono,chombiono,1
leader,intolerant,0
pippert,pippert,1
vanmaanen,mcconnon,1
technologically,vineyard,0
zimny,chimney,1
aaronson,thornburghs,0
loyce,unlocking,0
cardoen,cardoen,1
gowin,washingtonians,0
worsens,corrosion,0
icicles,christoph,0
earnings,chatted,0
befit,devitt,1
grimaced,wragg,0
descendants,attendants,1
indebted,octuplet,0
montes,banas,0
proctors,proctors,1
boscia,boscia,1
tietze,oilseed,0
wahlberg,ridener,0
kimpton,kimpton,1
feldmann,tetlow,0
windels,basden,0
annually,marsdon,0
genelabs,taxicabs,1
beaucage,teenage,1
crisp,merriman,0
faustine,kosier,0
nevadans,muddled,0
shrieked,tweaked,1
selkin,gimmickry,0
putnam,puttnam,1
provost,stoever,0
bezek,jezek,1
veronis,chronis,1
disestablishment,disestablishment,1
sundstrom,menu,0
vittles,strangler,0
raggio,heartbreaks,0
hudson,tabling,0
blakney,backslash,0
prominently,flamboyance,0
hibbard,kargonaov,0
heinonen,genthner,0
dickerman,dickerman,1
hamstra,kamstra,1
geotaxis,mataksas,1
swanberg,chapas,0
finishing,diminishing,1
yochum,yochum,1
vandenburg,brandenburg,1
orestes,boccio,0
abuzz,baglio,0
botkins,botkins,1
fasnacht,gechem,0
groves,melburn,0
market,zestful,0
catchers,thatchers,1
nydegger,nydegger,1
birtley,covertly,1
flamed,thomas,0
dabbling,girlish,0
mastif,mastif,1
hudgins,curmudgeons,1
archambault,archambeault,1
dycus,mccamant,0
persistent,cordon,0
maxi,maxcy,1
frugal,neoliberal,0
disantis,disantis,1
sochi,croce,1
unreachable,teachable,1
reasonable,humanitarians,0
verser,dakotans,0
botham,botham,1
sold,resold,1
repackage,package,1
moerbe,orb,1
steingut,scuttlebutt,1
arce,skiba,0
svizzera,gelett,0
nonfinancial,insubstantial,1
annunzio,dinunzio,1
booras,lyerly,0
gathering,ancestors,0
idleman,seidelman,1
bibler,casseb,0
substantial,financial,1
waldren,waldron,1
moret,roaches,0
mentzer,dentzer,1
sutherland,sutherland,1
masons,stichnoth,0
colford,especially,0
surveyor,surveyor,1
gamers,murmurs,0
sylvio,implemented,0
barite,pacesetter,0
escudo,rudow,1
component,conant,1
beardslee,behof,0
nacho,camacho,1
salant,mingling,0
calvery,calvary,1
bahan,borunda,0
desalvo,sabat,0
brodersen,broderson,1
majure,bendure,1
pottery,horsed,0
burgo,helsel,0
observers,develops,0
kassa,embattled,0
sowders,groundless,0
griffith,griffeth,1
leppo,fessel,0
surowiec,borowiec,1
bristle,detmer,0
bridgeman,likeable,0
oaky,pokey,1
airframes,surnames,1
barrels,jarrells,1
heterogeneity,heterogeneity,1
siracuse,crowden,0
scaife,girder,0
szczepaniak,shubert,0
psychopathic,psychopathic,1
acutely,acutely,1
siebels,ambra,0
difilippo,depot,1
objective,selective,1
gulping,buckler,0
existing,valence,0
cowdery,cowdery,1
christofferson,hendriks,0
outrages,macrophages,1
gillespie,kosakowski,0
tribute,tribute,1
reversals,rehearsals,1
northeasterly,lindeman,0
dreamworld,waterworld,1
meakin,eakin,1
limited,dederick,0
prostheses,aplin,0
methodical,periodical,1
hamling,macroeconomics,0
rainstorm,babies,0
slevin,stahmer,0
partially,impartially,1
taper,taper,1
sofer,hoefer,1
jafco,addict,0
alla,cholla,1
finster,oncoming,0
pathan,wormley,0
ruhnau,rumina,0
elms,friedenberg,0
simonds,fluegel,0
push,mikol,0
klemens,clemence,1
edleman,outpace,0
sleuth,goddard,0
causey,mauzey,1
quazulu,kwazulu,1
hauge,entrikin,0
willfully,borgmann,0
rocketed,righter,0
reservist,forehead,0
bodies,bodies,1
extinctions,bogdon,0
lawyers,hydstra,0
vegetarianism,directional,0
tastings,hastings,1
barich,glutaric,1
mellish,winans,0
landon,landon,1
schellenberger,quiets,0
ecologically,logically,1
displeasure,dougens,0
palumbo,ehrhardt,0
nuggets,brosius,0
slouches,slouches,1
gaggle,lousiness,0
trupin,bessert,0
dozed,supposed,1
countering,encountering,1
pelster,acutely,0
sayyid,microsystems,0
defeatist,cordle,0
waddie,ahmadi,1
successfully,successfully,1
wagon,clarridge,0
litke,schmidtke,1
cullipher,tensiometer,0
